,kgMid,name,musicAnalyticsSectionRenderer_content_trackTypes_trackViews_id,data_inicio
59,,Black,G:MqbB8HOnTPY,2020-12-11
60,,Delacruz,G:MqbB8HOnTPY,2020-12-11
61,/g/11c0rlk9b9,BK',G:MqbB8HOnTPY,2020-12-11
62,/m/010wj70v,Ludmilla,G:MqbB8HOnTPY,2020-12-11
63,/g/11bxf59dsk,Dj Guuga,G:9c8Wiro62bs,2020-12-11
64,,Mc Pierre,G:9c8Wiro62bs,2020-12-11
65,/g/11h_7bd5yk,Jonas Esticado,G:ib5F4r4vy08,2020-12-11
66,,,G:zgDwvYfPdFM,2020-12-11
67,/g/1224thgx,Léo Santana,G:zgDwvYfPdFM,2020-12-11
68,,João Bosco e Gabriel,G:H_JAZrnhR4o,2020-12-11
69,/m/0nhb1jz,Humberto & Ronaldo,G:H_JAZrnhR4o,2020-12-11
70,/g/11f62nq_3z,L7NNON,G:y-5ipNuD0xE,2020-12-11
71,/g/11bt_nvct8,Chris MC,G:y-5ipNuD0xE,2020-12-11
72,/g/11c31yv9zh,Xamã,G:y-5ipNuD0xE,2020-12-11
73,,"Orgânico Feat. Mirele, Pelé MilFlows, Andrade, DaPaz, MC Kekel & PL",G:y-5ipNuD0xE,2020-12-11
74,/g/11gf5tjx3w,Cesar Mc,G:y-5ipNuD0xE,2020-12-11
75,/g/11ghrc2ffn,Djonga,G:y-5ipNuD0xE,2020-12-11
76,/g/1yglpxkk0,Filipe Ret,G:y-5ipNuD0xE,2020-12-11
77,/m/0j9m6s7,Gusttavo Lima,G:FdqXbDUP08U,2020-12-11
78,/g/11lgm7zsm1,Bruno & Denner,G:FdqXbDUP08U,2020-12-11
79,/m/0124x5pq,Wesley Safadão,G:sXPNuPxPNxw,2020-12-11
80,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:sXPNuPxPNxw,2020-12-11
81,/g/11f7m0dwpm,Zé Vaqueiro,G:ehokd5EUHSs,2020-12-11
82,,Mc Vitin do LJ,G:PEDFGCLGsY8,2020-12-11
83,/g/11clv75y0r,MC Marley,G:PEDFGCLGsY8,2020-12-11
84,,MC Luan da BS,G:PEDFGCLGsY8,2020-12-11
85,/m/0j9l44h,Jorge & Mateus,G:lzRo1CXQh94,2020-12-11
86,/g/11cnnwp26d,Marília Mendonça,G:4BqCdLx2dZI,2020-12-11
87,/g/11btz__j0s,Maiara & Maraisa,G:4BqCdLx2dZI,2020-12-11
88,/g/11cnnwp26d,Marília Mendonça,G:5IxOfnE5hI4,2020-12-11
89,/g/11btz__j0s,Maiara & Maraisa,G:5IxOfnE5hI4,2020-12-11
90,/g/11g1wcjymt,MC Rogerinho,G:LSnfCEr3_FQ,2020-12-11
91,/g/11c610q71y,MC Marks,G:UoWEPFXTZ6E,2020-12-11
92,/g/11fct40xqy,MC Robs,G:UoWEPFXTZ6E,2020-12-11
93,/g/11cn69vbf5,Melody,G:AzhvNeQ_4Lc,2020-12-11
94,/g/11gnptvkky,Bella Angel,G:AzhvNeQ_4Lc,2020-12-11
95,/g/11f11dnm9p,MC Henny,G:AzhvNeQ_4Lc,2020-12-11
96,/g/11h_7bd5yk,Jonas Esticado,G:j2qiddBHYLo,2020-12-11
97,/m/0j9m6s7,Gusttavo Lima,G:j2qiddBHYLo,2020-12-11
98,/g/11cnnwp26d,Marília Mendonça,G:d2IuO6e7uXg,2020-12-11
99,/g/11f7k86pys,Vitor Fernandes,G:H7YHEJzvu50,2020-12-11
100,/g/11fl7d2jq8,Anderson & Vei da Pisadinha,G:0swTC6b1pmA,2020-12-11
101,/g/11fy1l_f45,Kemuel,G:4XA1zM8t4zc,2020-12-11
102,/m/010wj70v,Ludmilla,G:VA8D__A31xw,2020-12-11
103,/g/11b7_wfn4v,MC Menor da VG,G:GgsyfjelUXI,2020-12-11
104,/g/11b77fynwy,MC Kelvinho,G:GgsyfjelUXI,2020-12-11
105,,Mc Ruzika,G:GgsyfjelUXI,2020-12-11
106,,MC Dimenor,G:GgsyfjelUXI,2020-12-11
107,/g/11bvt74b8z,Mc Kadu,G:GgsyfjelUXI,2020-12-11
108,/g/11bt_s3cdm,MC GP,G:GgsyfjelUXI,2020-12-11
109,/g/11cnnwp26d,Marília Mendonça,G:L2-lQDHq7u4,2020-12-11
110,/g/11bw4k95kk,MC Cebezinho,G:LTi1zjZeKd4,2020-12-11
111,/g/11bv0tdh2n,MC PP da VS,G:LTi1zjZeKd4,2020-12-11
112,/g/11f122x7gd,MC Magal,G:LTi1zjZeKd4,2020-12-11
113,,MC Ryan,G:LTi1zjZeKd4,2020-12-11
114,/g/11fs2_54dj,Salvador da Rima,G:LTi1zjZeKd4,2020-12-11
115,/g/11hdscnhwv,MC Teteu,G:qQsmuYMwSm4,2020-12-11
116,,Mc Ks,G:qQsmuYMwSm4,2020-12-11
117,/g/11bt_86z50,Tierry,G:XMWj4zNsTYc,2020-12-11
118,/g/11mvbsdb4s,DJ Miller Oficial,G:TAESqhNt2_4,2020-12-11
119,/g/11gy890878,DJ Bruninho PZS,G:TAESqhNt2_4,2020-12-11
120,/g/11fm7f7cth,Guga Nandes,G:TKyLlEJD7-8,2020-12-11
121,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:RpjeQZc2dYg,2020-12-11
122,/m/0q6qnlw,Fernando & Sorocaba,G:RpjeQZc2dYg,2020-12-11
123,/g/11fl8phx5p,Forró do HF,G:x4FT4PkWruA,2020-12-11
124,/g/11g6q6yvrg,Xand Avião,G:CrX8Lu5Dwew,2020-12-11
125,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:CrX8Lu5Dwew,2020-12-11
126,/g/11b7_vyjv4,Edy Lemond,G:6WeQkB6TJ8A,2020-12-11
127,/g/11hbfj3y0b,Now United,G:M2zZ7o4bgos,2020-12-11
128,/g/11c5qt3vhg,MC Lipi ,G:dXGuZieuS0U,2020-12-11
129,,MC Paulin da Capital,G:dXGuZieuS0U,2020-12-11
130,,MC Lele JP,G:dXGuZieuS0U,2020-12-11
131,/g/11h4xhh0rf,Mc Nathan ZK,G:dXGuZieuS0U,2020-12-11
132,,MC Ryan,G:dXGuZieuS0U,2020-12-11
133,/m/011pzfr3,Nego do Borel,G:dXGuZieuS0U,2020-12-11
134,,Mc Piedro,G:dXGuZieuS0U,2020-12-11
135,/g/11fjbt2g3v,Theus Costa,G:dXGuZieuS0U,2020-12-11
136,/g/11h00246w6,Guilherme & Benuto,G:jvIrNFn5MiY,2020-12-11
137,/g/11cjzgtbln,Pabllo Vittar,G:lxrLB4EO8fY,2020-12-11
138,/g/12tb7_98j,POCAH,G:lxrLB4EO8fY,2020-12-11
139,/g/11f2grmy58,MC Paulin da Capital,G:5qrjS95bRAc,2020-12-11
140,/g/11j1kt9694,Biu Do Piseiro,G:sc4jakSAUGk,2020-12-11
141,/g/11klw1gjk_,Pedrinho Pisadinha,G:sc4jakSAUGk,2020-12-11
142,/g/11c610q71y,MC Marks,G:SNeRhCA__GI,2020-12-11
143,/g/11f3tjq2fk,DJ BL,G:SNeRhCA__GI,2020-12-11
144,/g/11gxjthyk9,Barca Na Batida,G:3aH7NqEcKUg,2020-12-11
145,,,G:3aH7NqEcKUg,2020-12-11
146,/g/11h9vqkc4h,Diego & Victor Hugo,G:tvv3TEOrbps,2020-12-11
147,/m/01nfv5_,Bruno & Marrone,G:tvv3TEOrbps,2020-12-11
148,/g/11j90lj4w4,MC Jheo Chavoso,G:8DIY9qIh4s8,2020-12-11
149,/g/11bxf44vbp,MC Madan,G:rwCRowOlJXI,2020-12-11
150,/g/11c2pjpnv2,MC Nandinho,G:rwCRowOlJXI,2020-12-11
151,/g/11f7l3093v,Kawe,G:faVWk3QBzno,2020-12-11
152,/g/11gmvw16_d,DJ BOY,G:Gm6jRgJTI9M,2020-12-11
153,/g/11bt_mlg8v,Mc IG,G:Gm6jRgJTI9M,2020-12-11
154,/g/11bxhtz6sz,MC Joãozinho VT,G:Gm6jRgJTI9M,2020-12-11
155,/g/11gv03k447,MC V7,G:Gm6jRgJTI9M,2020-12-11
156,/g/11j5_fkr59,MC Letto,G:Gm6jRgJTI9M,2020-12-11
157,/g/11fntcbp49,Mc Kako,G:Gm6jRgJTI9M,2020-12-11
158,/g/11bxf52943,MC Leozinho ZS,G:Gm6jRgJTI9M,2020-12-11
159,/g/11dxl0k0k2,Cardi B,G:ZyR22jg9Vig,2020-12-11
160,/g/1224thgx,Léo Santana,G:YWk4rPlLJmE,2020-12-11
161,/g/11fy_qdm4z,Luísa Sonza,G:YWk4rPlLJmE,2020-12-11
162,/g/11g1y7jm6_,Dj Dn,G:o-4bqlldBsg,2020-12-11
163,/g/11bt_86z50,Tierry,G:GZScNWghQvk,2020-12-11
164,/g/11f7k86pys,Vitor Fernandes,G:daUM5sfpTu4,2020-12-11
165,/g/11j0v0yt4b,Matuê,G:KN4XO8yQsb0,2020-12-11
166,/g/11qjwz6pst,Tayrone,G:iX3UQ1EIqH4,2020-12-11
167,/m/09gkdy4,Ariana Grande,G:HeIqMQSHDf4,2020-12-11
168,/g/11bxf59dsk,Dj Guuga,G:tJo2ktoaXaY,2020-12-11
169,,Trunks,G:qAO5fo6L9rw,2020-12-11
170,/m/0j9m6s7,Gusttavo Lima,G:yM3FjayZFZQ,2020-12-11
171,/m/0w68qx3,BTS,G:PbqZdrF8L2g,2020-12-11
172,/g/11ckndwj7p,DJ Ivis,G:RzgDDr51PmI,2020-12-11
173,/g/11f7k86pys,Vitor Fernandes,G:3kDN1-xVOoY,2020-12-11
174,/g/11bt_86z50,Tierry,G:av0XEtWsp1o,2020-12-11
175,/g/11h4lsx8lv,Conde do Forró,G:skgJWnnMrC0,2020-12-11
176,/g/11h4dklcgj,Mc Kevin,G:S7v-qOLYuJs,2020-12-11
177,/g/11b7_vyjtm,Mc Davi,G:S7v-qOLYuJs,2020-12-11
178,/g/11c5qt3vhg,MC Lipi ,G:lhmRfzwuFYI,2020-12-11
179,/g/11f7j3kh4y,Dj GM,G:lhmRfzwuFYI,2020-12-11
180,/g/11f2grmy58,MC Paulin da Capital,G:lhmRfzwuFYI,2020-12-11
181,/g/11f7m0dwpm,Zé Vaqueiro,G:OeAi03tBtCQ,2020-12-11
182,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:dB9FEIuN_vM,2020-12-11
0,,Petter Ferraz & Dj Koringa MPC,G:j0RvHzsgN7E,2020-12-18
1,/g/11hsb2lzx3,Menor Nico,G:j0RvHzsgN7E,2020-12-18
2,/g/11fy_qdm4z,Luísa Sonza,G:ezxOuGOQcVo,2020-12-18
3,/g/11cjzgtbln,Pabllo Vittar,G:ezxOuGOQcVo,2020-12-18
4,/g/11f7m0dwpm,Zé Vaqueiro,G:NBXVwomMJSk,2020-12-18
5,/g/11bt_7r7wh,MC Hariel,G:ZdgAT2YAJnU,2020-12-18
6,/g/11c5bsbjd9,Alok,G:ZdgAT2YAJnU,2020-12-18
7,,MC Ryan,G:ZdgAT2YAJnU,2020-12-18
8,/g/11b7_vyjtm,Mc Davi,G:ZdgAT2YAJnU,2020-12-18
9,/g/11fs2_54dj,Salvador da Rima,G:ZdgAT2YAJnU,2020-12-18
10,/g/11fl7d2jq8,Anderson & Vei da Pisadinha,G:5mwFa3oydyw,2020-12-18
11,/g/11bt_86z50,Tierry,G:LAmefozx1Gs,2020-12-18
12,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:MUUV9HkJZdY,2020-12-18
13,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:HJozR4dJb2M,2020-12-18
14,/g/11b7nx2x21,Zé Felipe,G:wKUMiWyWmkM,2020-12-18
15,/g/11f7m0dwpm,Zé Vaqueiro,G:nxlSZNq-zD0,2020-12-18
16,/g/11h4lsx8lv,Conde do Forró,G:7CwTOImTj1Q,2020-12-18
17,/g/11q95hdszw,Grupo Menos É Mais,G:l0toRPRP48g,2020-12-18
18,,O Boy da Seresta,G:xpVq2Q4mAS4,2020-12-18
19,/g/11bt_7r7wh,MC Hariel,G:7pNUJK-E5UM,2020-12-18
20,/g/11f7kqcy_s,MC LEVIN,G:czHKB_7aa0k,2020-12-18
21,/g/11fhn1n213,Caverinha,G:czHKB_7aa0k,2020-12-18
22,/g/11bt_86z50,Tierry,G:iLZfsZmEVL8,2020-12-18
23,/g/11h04pfj0q,Dj Matt D,G:va3Bk5Eo0t4,2020-12-18
24,/g/11bxf52943,MC Leozinho ZS,G:va3Bk5Eo0t4,2020-12-18
25,/g/11b7_vwf0c,MC Vinny,G:va3Bk5Eo0t4,2020-12-18
26,,,G:va3Bk5Eo0t4,2020-12-18
27,,MC Julio D.E.R. featuring Menor Mc,G:va3Bk5Eo0t4,2020-12-18
28,/g/11fnr4pqdz,MC Lemos,G:va3Bk5Eo0t4,2020-12-18
29,,Mc Dricka,G:va3Bk5Eo0t4,2020-12-18
30,/g/11bxf52943,MC Leozinho ZS,G:va3Bk5Eo0t4,2020-12-18
31,/g/11hf8w254x,Mc Diouro featuring Naíse,G:va3Bk5Eo0t4,2020-12-18
32,/g/12lqjt13t,Hungria Hip-Hop,G:wzRJdttNT00,2020-12-18
33,/g/11c1_gkggw,Simone & Simaria,G:7AhnzpyTeN8,2020-12-18
34,/g/11m2893bwb,MC Lorenzo,G:Esh7W2hbQYw,2020-12-18
35,/m/0j9m6s7,Gusttavo Lima,G:EZ-9EYrs-AY,2020-12-18
36,/g/11c602sm4t,Zé Neto & Cristiano,G:Kd3yYbxsQ34,2020-12-18
37,/g/11frrxnv22,Tarcísio do Acordeon,G:ZZW4K4_HpYI,2020-12-18
38,/g/11f7k86pys,Vitor Fernandes,G:ZZW4K4_HpYI,2020-12-18
39,/m/0j9m6s7,Gusttavo Lima,G:sNZ_dWZSzRc,2020-12-18
40,/g/11f7m0dwpm,Zé Vaqueiro,G:_u181dp65GQ,2020-12-18
41,/g/11c7sx0q9v,Douglas & Vinícius,G:d_TezybwYqw,2020-12-18
42,/g/11f5vgp9qk,Mc Bruninho,G:d_TezybwYqw,2020-12-18
43,/g/11c5qt3vhg,MC Lipi ,G:6hNCn1pttR0,2020-12-18
44,/g/11f7m0dwpm,Zé Vaqueiro,G:ehokd5EUHSs,2020-12-18
45,/m/0j9m6s7,Gusttavo Lima,G:QBdTOk2Shbs,2020-12-18
46,/g/11g1yjycwv,MC Jacaré,G:vycHX2h2K34,2020-12-18
47,/m/0124x5pq,Wesley Safadão,G:sXPNuPxPNxw,2020-12-18
48,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:sXPNuPxPNxw,2020-12-18
49,/g/11jj0vhd28,MC Ryan SP,G:8-VnvQnLQF0,2020-12-18
50,/g/11f2grmy58,MC Paulin da Capital,G:8-VnvQnLQF0,2020-12-18
51,/g/1hhzg7v_4,JottaPê,G:dkfVIiIpKwA,2020-12-18
52,,Mila,G:dkfVIiIpKwA,2020-12-18
53,/m/0j9l44h,Jorge & Mateus,G:lzRo1CXQh94,2020-12-18
54,/g/11h_7bd5yk,Jonas Esticado,G:ib5F4r4vy08,2020-12-18
55,/g/11c602sm4t,Zé Neto & Cristiano,G:Ixkj5OsyTe0,2020-12-18
56,/g/11bxf59dsk,Dj Guuga,G:9c8Wiro62bs,2020-12-18
57,,Mc Pierre,G:9c8Wiro62bs,2020-12-18
58,,Niack,G:B9MlH0ZN7yE,2020-12-18
59,,João Bosco e Gabriel,G:H_JAZrnhR4o,2020-12-18
60,/m/0nhb1jz,Humberto & Ronaldo,G:H_JAZrnhR4o,2020-12-18
61,/g/11h00246w6,Guilherme & Benuto,G:jvIrNFn5MiY,2020-12-18
62,,,G:zgDwvYfPdFM,2020-12-18
63,/g/1224thgx,Léo Santana,G:zgDwvYfPdFM,2020-12-18
64,/g/11cnnwp26d,Marília Mendonça,G:4BqCdLx2dZI,2020-12-18
65,/g/11btz__j0s,Maiara & Maraisa,G:4BqCdLx2dZI,2020-12-18
66,,Mc Vitin do LJ,G:PEDFGCLGsY8,2020-12-18
67,/g/11clv75y0r,MC Marley,G:PEDFGCLGsY8,2020-12-18
68,,MC Luan da BS,G:PEDFGCLGsY8,2020-12-18
69,/g/12lqjt13t,Hungria Hip-Hop,G:wUvNu6BJ69Q,2020-12-18
70,/g/11c5qt3vhg,MC Lipi ,G:wUvNu6BJ69Q,2020-12-18
71,/g/11f7j3kh4y,Dj GM,G:wUvNu6BJ69Q,2020-12-18
72,/g/11f62nq_3z,L7NNON,G:y-5ipNuD0xE,2020-12-18
73,/g/11bt_nvct8,Chris MC,G:y-5ipNuD0xE,2020-12-18
74,/g/11c31yv9zh,Xamã,G:y-5ipNuD0xE,2020-12-18
75,,"Orgânico Feat. Mirele, Pelé MilFlows, Andrade, DaPaz, MC Kekel & PL",G:y-5ipNuD0xE,2020-12-18
76,/g/11gf5tjx3w,Cesar Mc,G:y-5ipNuD0xE,2020-12-18
77,/g/11ghrc2ffn,Djonga,G:y-5ipNuD0xE,2020-12-18
78,/g/1yglpxkk0,Filipe Ret,G:y-5ipNuD0xE,2020-12-18
79,/g/11cnnwp26d,Marília Mendonça,G:5IxOfnE5hI4,2020-12-18
80,/g/11btz__j0s,Maiara & Maraisa,G:5IxOfnE5hI4,2020-12-18
81,/g/11j4ftky31,MC Cabelinho,G:MqbB8HOnTPY,2020-12-18
82,/g/11bv2ph0yr,Orochi,G:MqbB8HOnTPY,2020-12-18
83,/g/11fcnzr206,JayA Luuck,G:MqbB8HOnTPY,2020-12-18
84,/g/11b7_ts08b,PK,G:MqbB8HOnTPY,2020-12-18
85,,Black,G:MqbB8HOnTPY,2020-12-18
86,,Delacruz,G:MqbB8HOnTPY,2020-12-18
87,/g/11c0rlk9b9,BK',G:MqbB8HOnTPY,2020-12-18
88,/m/010wj70v,Ludmilla,G:MqbB8HOnTPY,2020-12-18
89,/g/11gxjthyk9,Barca Na Batida,G:3aH7NqEcKUg,2020-12-18
90,,,G:3aH7NqEcKUg,2020-12-18
91,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:vRoCaky1XeA,2020-12-18
92,/g/11g6q6yvrg,Xand Avião,G:vRoCaky1XeA,2020-12-18
93,/g/11f7m0dwpm,Zé Vaqueiro,G:l66Q_y7K3D4,2020-12-18
94,/g/11frrxnv22,Tarcísio do Acordeon,G:9Wcb3KAQwlA,2020-12-18
95,/g/11h_7bd5yk,Jonas Esticado,G:j2qiddBHYLo,2020-12-18
96,/m/0j9m6s7,Gusttavo Lima,G:j2qiddBHYLo,2020-12-18
97,/m/0wtnl61,Henrique & Juliano,G:HbyK8zB7BYE,2020-12-18
98,/g/11c610q71y,MC Marks,G:UoWEPFXTZ6E,2020-12-18
99,/g/11fct40xqy,MC Robs,G:UoWEPFXTZ6E,2020-12-18
100,/g/11f7k86pys,Vitor Fernandes,G:H7YHEJzvu50,2020-12-18
101,/m/010wj70v,Ludmilla,G:VA8D__A31xw,2020-12-18
102,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:RpjeQZc2dYg,2020-12-18
103,/m/0q6qnlw,Fernando & Sorocaba,G:RpjeQZc2dYg,2020-12-18
104,/g/11bt_86z50,Tierry,G:XMWj4zNsTYc,2020-12-18
105,/g/11g1y7jm6_,Dj Dn,G:o-4bqlldBsg,2020-12-18
106,/g/11g6q6yvrg,Xand Avião,G:CrX8Lu5Dwew,2020-12-18
107,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:CrX8Lu5Dwew,2020-12-18
108,/g/11cjzgtbln,Pabllo Vittar,G:lxrLB4EO8fY,2020-12-18
109,/g/12tb7_98j,POCAH,G:lxrLB4EO8fY,2020-12-18
110,/g/11cnnwp26d,Marília Mendonça,G:d2IuO6e7uXg,2020-12-18
111,/g/11h9vqkc4h,Diego & Victor Hugo,G:tvv3TEOrbps,2020-12-18
112,/m/01nfv5_,Bruno & Marrone,G:tvv3TEOrbps,2020-12-18
113,/g/11b7_wfn4v,MC Menor da VG,G:GgsyfjelUXI,2020-12-18
114,/g/11b77fynwy,MC Kelvinho,G:GgsyfjelUXI,2020-12-18
115,,Mc Ruzika,G:GgsyfjelUXI,2020-12-18
116,,MC Dimenor,G:GgsyfjelUXI,2020-12-18
117,/g/11bvt74b8z,Mc Kadu,G:GgsyfjelUXI,2020-12-18
118,/g/11bt_s3cdm,MC GP,G:GgsyfjelUXI,2020-12-18
119,/g/11bv2qhnm0,Raí Saia Rodada,G:pubiLqcf2PA,2020-12-18
120,/g/11gmvw16_d,DJ BOY,G:Gm6jRgJTI9M,2020-12-18
121,/g/11bt_mlg8v,Mc IG,G:Gm6jRgJTI9M,2020-12-18
122,/g/11bxhtz6sz,MC Joãozinho VT,G:Gm6jRgJTI9M,2020-12-18
123,/g/11gv03k447,MC V7,G:Gm6jRgJTI9M,2020-12-18
124,/g/11j5_fkr59,MC Letto,G:Gm6jRgJTI9M,2020-12-18
125,/g/11fntcbp49,Mc Kako,G:Gm6jRgJTI9M,2020-12-18
126,/g/11bxf52943,MC Leozinho ZS,G:Gm6jRgJTI9M,2020-12-18
127,/m/01sz99q,Eduardo Costa,G:Pzi1asVXLCI,2020-12-18
128,/g/11fy1l_f45,Kemuel,G:4XA1zM8t4zc,2020-12-18
129,/g/11bw4k95kk,MC Cebezinho,G:LTi1zjZeKd4,2020-12-18
130,/g/11bv0tdh2n,MC PP da VS,G:LTi1zjZeKd4,2020-12-18
131,/g/11f122x7gd,MC Magal,G:LTi1zjZeKd4,2020-12-18
132,,MC Ryan,G:LTi1zjZeKd4,2020-12-18
133,/g/11fs2_54dj,Salvador da Rima,G:LTi1zjZeKd4,2020-12-18
134,/m/0j9m6s7,Gusttavo Lima,G:FdqXbDUP08U,2020-12-18
135,/g/11lgm7zsm1,Bruno & Denner,G:FdqXbDUP08U,2020-12-18
136,,Mc Vitão Do Savoy,G:p5SXAV_4zs0,2020-12-18
137,/g/11b7_vyjtm,Mc Davi,G:p5SXAV_4zs0,2020-12-18
138,,MC Ryan,G:p5SXAV_4zs0,2020-12-18
139,/g/11bv0tdh2n,MC PP da VS,G:p5SXAV_4zs0,2020-12-18
140,/g/11j90lj4w4,MC Jheo Chavoso,G:8DIY9qIh4s8,2020-12-18
141,/g/11mvbsdb4s,DJ Miller Oficial,G:TAESqhNt2_4,2020-12-18
142,/g/11gy890878,DJ Bruninho PZS,G:TAESqhNt2_4,2020-12-18
143,/g/11c5qt3vhg,MC Lipi ,G:dXGuZieuS0U,2020-12-18
144,,MC Paulin da Capital,G:dXGuZieuS0U,2020-12-18
145,,MC Lele JP,G:dXGuZieuS0U,2020-12-18
146,/g/11h4xhh0rf,Mc Nathan ZK,G:dXGuZieuS0U,2020-12-18
147,,MC Ryan,G:dXGuZieuS0U,2020-12-18
148,/m/011pzfr3,Nego do Borel,G:dXGuZieuS0U,2020-12-18
149,,Mc Piedro,G:dXGuZieuS0U,2020-12-18
150,/g/11fjbt2g3v,Theus Costa,G:dXGuZieuS0U,2020-12-18
151,/g/11hdscnhwv,MC Teteu,G:qQsmuYMwSm4,2020-12-18
152,,Mc Ks,G:qQsmuYMwSm4,2020-12-18
153,/g/11fm7f7cth,Guga Nandes,G:TKyLlEJD7-8,2020-12-18
154,/g/11hbfj3y0b,Now United,G:M2zZ7o4bgos,2020-12-18
155,/g/11bzrvj4l_,Gabi Martins,G:_dzmgBStdqc,2020-12-18
156,/g/11bxf44vbp,MC Madan,G:rwCRowOlJXI,2020-12-18
157,/g/11c2pjpnv2,MC Nandinho,G:rwCRowOlJXI,2020-12-18
158,,Mc Teteu,G:u7nFmAUvhb8,2020-12-18
159,/g/11j1kt9694,Biu Do Piseiro,G:sc4jakSAUGk,2020-12-18
160,/g/11klw1gjk_,Pedrinho Pisadinha,G:sc4jakSAUGk,2020-12-18
161,/g/11h5ld82mp,DJ TITÍ OFICIAL,G:qexRVvSf5y4,2020-12-18
162,/g/11gy890878,DJ Bruninho PZS,G:qexRVvSf5y4,2020-12-18
163,/g/120xp55c,Zé Ramalho,G:1wR4HUicXZw,2020-12-18
164,/g/11f7m0dwpm,Zé Vaqueiro,G:OeAi03tBtCQ,2020-12-18
165,/g/11ckndwj7p,DJ Ivis,G:RzgDDr51PmI,2020-12-18
166,/g/11c610q71y,MC Marks,G:SNeRhCA__GI,2020-12-18
167,/g/11f3tjq2fk,DJ BL,G:SNeRhCA__GI,2020-12-18
168,/g/11bt_86z50,Tierry,G:tWWKRKhw6es,2020-12-18
169,/g/11c53gms_b,PEDRO SAMPAIO,G:BWmNAy6rRHw,2020-12-18
170,/g/11byz2ktbz,Luan Estilizado,G:BWmNAy6rRHw,2020-12-18
171,/g/11f2grmy58,MC Paulin da Capital,G:5qrjS95bRAc,2020-12-18
172,/g/11f7l3093v,Kawe,G:faVWk3QBzno,2020-12-18
173,/g/11fl8phx5p,Forró do HF,G:x4FT4PkWruA,2020-12-18
174,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:wHtk698NNy4,2020-12-18
175,/g/11g6q6yvrg,Xand Avião,G:uHO7r7qDJiU,2020-12-18
176,/g/11fltsbh_d,Lauana Prado,G:uHO7r7qDJiU,2020-12-18
177,/g/11qjwz6pst,Tayrone,G:iX3UQ1EIqH4,2020-12-18
178,/m/010wj70v,Ludmilla,G:mX1e2ngTmec,2020-12-18
179,/g/11bv2ph0yr,Orochi,G:mX1e2ngTmec,2020-12-18
180,/g/11c2pmz334,MC Kevinho,G:qC03kpSHPCY,2020-12-18
181,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:dB9FEIuN_vM,2020-12-18
182,/g/11f7k86pys,Vitor Fernandes,G:daUM5sfpTu4,2020-12-18
183,/g/11bxf59dsk,Dj Guuga,G:tJo2ktoaXaY,2020-12-18
184,/g/1yw9kt3mq,Matheus & Kauan,G:qKBopuUozjE,2020-12-18
0,,Petter Ferraz & Dj Koringa MPC,G:j0RvHzsgN7E,2020-12-25
1,/g/11hsb2lzx3,Menor Nico,G:j0RvHzsgN7E,2020-12-25
2,/g/11f7m0dwpm,Zé Vaqueiro,G:NBXVwomMJSk,2020-12-25
3,/g/11fy_qdm4z,Luísa Sonza,G:ezxOuGOQcVo,2020-12-25
4,/g/11cjzgtbln,Pabllo Vittar,G:ezxOuGOQcVo,2020-12-25
5,/g/11bt_86z50,Tierry,G:LAmefozx1Gs,2020-12-25
6,/g/11fl7d2jq8,Anderson & Vei da Pisadinha,G:5mwFa3oydyw,2020-12-25
7,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:MUUV9HkJZdY,2020-12-25
8,/g/11fhkgg0tp,Os Barões Da Pisadinha,G:HJozR4dJb2M,2020-12-25
9,/g/11bt_7r7wh,MC Hariel,G:ZdgAT2YAJnU,2020-12-25
10,/g/11c5bsbjd9,Alok,G:ZdgAT2YAJnU,2020-12-25
11,,MC Ryan,G:ZdgAT2YAJnU,2020-12-25
12,/g/11b7_vyjtm,Mc Davi,G:ZdgAT2YAJnU,2020-12-25
13,/g/11fs2_54dj,Salvador da Rima,G:ZdgAT2YAJnU,2020-12-25
14,/g/11f7m0dwpm,Zé Vaqueiro,G:nxlSZNq-zD0,2020-12-25
15,/g/11b7nx2x21,Zé Felipe,G:wKUMiWyWmkM,2020-12-25
16,/g/11h4lsx8lv,Conde do Forró,G:7CwTOImTj1Q,2020-12-25
17,,O Boy da Seresta,G:xpVq2Q4mAS4,2020-12-25
18,/g/11q95hdszw,Grupo Menos É Mais,G:l0toRPRP48g,2020-12-25
19,/g/11c1_gkggw,Simone & Simaria,G:7AhnzpyTeN8,2020-12-25
20,/g/11bt_86z50,Tierry,G:iLZfsZmEVL8,2020-12-25
21,/g/11bt_7r7wh,MC Hariel,G:7pNUJK-E5UM,2020-12-25
22,/g/11f7kqcy_s,MC LEVIN,G:czHKB_7aa0k,2020-12-25
23,/g/11fhn1n213,Caverinha,G:czHKB_7aa0k,2020-12-25
