,id,name,viewCount,encryptedVideoId,artists,isVisible,atvExternalVideoId,thumbnail_thumbnails,chartEntryMetadata_currentPosition,chartEntryMetadata_previousPosition,chartEntryMetadata_percentViewsChange,chartEntryMetadata_periodsOnChart,releaseDate_year,releaseDate_month,releaseDate_day,data_inicio
60,Y:Yc8NF3F8LOU,A Entrega,2909390,Kop-yS5f72M,"[{'kgMid': '/g/11gn259b0w', 'name': 'Mc Alê'}, {'kgMid': '/g/11b7_snwcl', 'name': 'MC Rodolfinho'}]",True,,"[{'url': 'https://i.ytimg.com/vi/Kop-yS5f72M/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/Kop-yS5f72M/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/Kop-yS5f72M/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/Kop-yS5f72M/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/Kop-yS5f72M/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",61,64.0,-0.029489037,10,2018.0,11.0,16.0,2019-01-18
61,Y:_qP10Ka0BXc,Chovendo Inimigo,2886881,6xIpNmaid8M,"[{'kgMid': '/g/12lqjt13t', 'name': 'Hungria Hip-Hop'}]",True,68rwavU-whQ,"[{'url': 'https://i.ytimg.com/vi/6xIpNmaid8M/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/6xIpNmaid8M/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/6xIpNmaid8M/hqdefault.jpg', 'width': 480, 'height': 360}]",62,65.0,0.0007803427,8,2018.0,11.0,30.0,2019-01-18
62,Y:0Scra6jfn8A,Tira de Giro,2686041,muF5Xuf5qUY,"[{'kgMid': '/g/11bt_7r7wh', 'name': 'MC Hariel'}]",True,juScsPxQYGc,"[{'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",63,80.0,0.14517932,6,2018.0,12.0,12.0,2019-01-18
63,Y:5S93gDIpnrU,Rabetão no Chão,2654881,WShaSHBLXG4,"[{'kgMid': '/g/11c2nn_kzf', 'name': 'Mc Th'}, {'name': 'MC Menininho'}, {'kgMid': '/g/11g1yzvgvg', 'name': 'DJ Victor Falcão'}]",True,_4IPznWpOGM,"[{'url': 'https://i.ytimg.com/vi/WShaSHBLXG4/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/WShaSHBLXG4/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/WShaSHBLXG4/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/WShaSHBLXG4/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/WShaSHBLXG4/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",64,66.0,-0.07034235,17,2018.0,8.0,20.0,2019-01-18
64,Y:BIsE_5TDPAM,Tô Legal,2609260,wk7gqpQo6rU,"[{'kgMid': '/g/11c2nq4r0t', 'name': 'Dani Russo'}]",True,VVXK9wq6kNs,"[{'url': 'https://i.ytimg.com/vi/wk7gqpQo6rU/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/wk7gqpQo6rU/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/wk7gqpQo6rU/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/wk7gqpQo6rU/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/wk7gqpQo6rU/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",65,,,1,2019.0,1.0,18.0,2019-01-18
65,Y:hqfWehl63gc,Veneno,2540123,LoYYtYjB3h4,"[{'kgMid': '/g/11f10lszn1', 'name': 'Anitta'}]",True,-PLXwKIkZz8,"[{'url': 'https://i.ytimg.com/vi/LoYYtYjB3h4/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/LoYYtYjB3h4/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/LoYYtYjB3h4/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/LoYYtYjB3h4/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/LoYYtYjB3h4/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",66,69.0,-0.06175357,10,2018.0,11.0,8.0,2019-01-18
66,Y:2bVWiSHfQbo,Roda Gigante,2468540,Pt6DGd9VG-U,"[{'kgMid': '/g/11b7_snwcl', 'name': 'MC Rodolfinho'}]",True,XDOvt6zB6WQ,"[{'url': 'https://i.ytimg.com/vi/Pt6DGd9VG-U/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/Pt6DGd9VG-U/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/Pt6DGd9VG-U/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/Pt6DGd9VG-U/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/Pt6DGd9VG-U/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",67,68.0,-0.13077925,10,2018.0,10.0,26.0,2019-01-18
67,Y:ms3RS0Jlet4,Coisa Boa,2449402,2T9b47ZtwQU,"[{'kgMid': '/g/11g7ks3ysy', 'name': 'Gloria Groove'}]",True,4-T073l9QuY,"[{'url': 'https://i.ytimg.com/vi/2T9b47ZtwQU/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/2T9b47ZtwQU/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/2T9b47ZtwQU/hqdefault.jpg', 'width': 480, 'height': 360}]",68,61.0,-0.21738268,2,2019.0,1.0,10.0,2019-01-18
68,Y:5f1wacUTmF8,Provocar (feat. Gloria Groove),2434639,ot671xup5No,"[{'kgMid': '/g/11byhkk3nl', 'name': 'Lexa'}]",True,wZYETPO-joE,"[{'url': 'https://i.ytimg.com/vi/ot671xup5No/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/ot671xup5No/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/ot671xup5No/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/ot671xup5No/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/ot671xup5No/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",69,70.0,-0.07354728,9,2018.0,11.0,21.0,2019-01-18
69,Y:6Vluz5gZKWc,Olha Ela Aí,2414872,bDe_M-eac8I,"[{'kgMid': '/m/01sz99q', 'name': 'Eduardo Costa'}]",True,14UF0k4qbCY,"[{'url': 'https://i.ytimg.com/vi/bDe_M-eac8I/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/bDe_M-eac8I/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/bDe_M-eac8I/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/bDe_M-eac8I/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/bDe_M-eac8I/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",70,72.0,-0.06410975,10,2018.0,5.0,15.0,2019-01-18
70,Y:TguSbAn4rJs,Morena,2405122,4Sv66qB4YwU,"[{'kgMid': '/g/11ghyk6np1', 'name': 'Vitor Kley'}, {'kgMid': '/g/11g6rmbwk8', 'name': 'Bruno Martini'}]",True,OQ7q_U_vX7Q,"[{'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",71,87.0,0.13061222,5,2018.0,6.0,8.0,2019-01-18
71,Y:aTRPGEc2S3Y,Boa Menina,2363599,oGn9wIG2FDU,"[{'kgMid': '/g/11fy_qdm4z', 'name': 'Luísa Sonza'}]",True,pjiwETjDfp8,"[{'url': 'https://i.ytimg.com/vi/oGn9wIG2FDU/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/oGn9wIG2FDU/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/oGn9wIG2FDU/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/oGn9wIG2FDU/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/oGn9wIG2FDU/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",72,75.0,-0.05877708,13,2018.0,10.0,29.0,2019-01-18
72,Y:ySU2GaJKbxc,Dona de mim,2363541,FnGfgb_YNE8,"[{'kgMid': '/g/11gc9g8dkg', 'name': 'IZA'}]",True,UV6Ok427KQM,"[{'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",73,85.0,0.08122372,17,2018.0,4.0,27.0,2019-01-18
73,Y:lXriGr9fwLs,Três Corações (Ao Vivo),2322220,2dTWm4PhZtI,"[{'kgMid': '/m/0wtnl61', 'name': 'Henrique & Juliano'}]",True,yvp-NRI946w,"[{'url': 'https://i.ytimg.com/vi/2dTWm4PhZtI/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/2dTWm4PhZtI/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/2dTWm4PhZtI/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/2dTWm4PhZtI/sddefault.jpg', 'width': 640, 'height': 480}]",74,89.0,0.12154633,4,2018.0,10.0,5.0,2019-01-18
74,Y:rVdBjFFe2BY,Que Amor É Esse,2320851,xu8Zel1u-6k,"[{'kgMid': '/g/11b7_tz84z', 'name': 'Luma Elpidio'}]",True,jNrPoC3TkUg,"[{'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",75,92.0,0.15244596,22,2017.0,12.0,15.0,2019-01-18
75,Y:AFjQl6-puAI,Sofazinho Live (feat. Jorge & Mateus),2225415,zFjqdEplaHc,"[{'kgMid': '/m/0gh91m8', 'name': 'Luan Santana'}]",True,KRCXyWtP02s,"[{'url': 'https://i.ytimg.com/vi/zFjqdEplaHc/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/zFjqdEplaHc/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/zFjqdEplaHc/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/zFjqdEplaHc/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/zFjqdEplaHc/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",76,79.0,-0.055229276,19,2018.0,9.0,4.0,2019-01-18
76,Y:DSjEBt55c78,Abandonei a Gabriela,2220506,RCuEwllzWko,"[{'kgMid': '/g/11c2psj56j', 'name': 'MC Kekel'}, {'kgMid': '/g/11gv03k447', 'name': 'MC V7'}]",True,7VkGfOSwVMY,"[{'url': 'https://i.ytimg.com/vi/RCuEwllzWko/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/RCuEwllzWko/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/RCuEwllzWko/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/RCuEwllzWko/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/RCuEwllzWko/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",77,,,1,2018.0,12.0,11.0,2019-01-18
77,Y:uoKCflNUhRQ,Malemolencia,2216100,_7urWiVOLcc,"[{'kgMid': '/g/11bwqfs1xl', 'name': 'Dynho Alves'}]",True,Ki2hZvjqSnE,"[{'url': 'https://i.ytimg.com/vi/_7urWiVOLcc/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/_7urWiVOLcc/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/_7urWiVOLcc/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/_7urWiVOLcc/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/_7urWiVOLcc/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",78,,,1,2018.0,10.0,31.0,2019-01-18
78,Y:OqgXaloCM58,Quero Conhecer Jesus,2204847,rBVjbjGVVjo,[{'name': 'Alessandro Vilas Boas'}],True,yUx6zL94_qE,"[{'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",79,84.0,-0.03603385,18,2017.0,6.0,13.0,2019-01-18
79,Y:WMgx7zhKzt8,Taki Taki,2186166,ixkoVwKQaJg,"[{'kgMid': '/m/01w65jh', 'name': 'DJ Snake'}]",True,MhzjE9hZhrE,"[{'url': 'https://i.ytimg.com/vi/ixkoVwKQaJg/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/ixkoVwKQaJg/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/ixkoVwKQaJg/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/ixkoVwKQaJg/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/ixkoVwKQaJg/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",80,76.0,-0.124502264,15,2018.0,9.0,28.0,2019-01-18
80,Y:u8EXUyruTNU,Dá Uma Chance,2183059,LD0ZSIupa5I,[{'name': 'Ruanzinho'}],True,m6Jr2MUOSKE,"[{'url': 'https://i.ytimg.com/vi/LD0ZSIupa5I/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/LD0ZSIupa5I/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/LD0ZSIupa5I/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/LD0ZSIupa5I/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/LD0ZSIupa5I/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",81,78.0,-0.11791141,9,2018.0,10.0,11.0,2019-01-18
81,Y:cHKB6SbN3D8,Whisky e Gelo (Acústico),2171583,0RIViyyWz9A,"[{'kgMid': '/g/11c602sm4t', 'name': 'Zé Neto & Cristiano'}]",True,vUG6LRJ4BJk,"[{'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",82,90.0,0.05271315,2,2019.0,1.0,10.0,2019-01-18
82,Y:2huCS-0jqwI,Eu Tô Zen,2155445,CMaQscHAx5U,"[{'kgMid': '/g/11c2psj56j', 'name': 'MC Kekel'}]",True,u5_TsGbWtuc,"[{'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",83,88.0,0.036794517,6,2018.0,12.0,6.0,2019-01-18
83,Y:_yqx2uh_c6k,Não Complica (feat. Dani Russo),2063641,I7PMkxqULuA,"[{'kgMid': '/g/11b7_vwf0c', 'name': 'MC Vinny'}]",True,A7U4JFzeW3Q,"[{'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",84,91.0,0.0058524082,5,2018.0,12.0,21.0,2019-01-18
84,Y:MxonrvCJRyw,"thank u, next",2029837,gl1aHhXnN1k,"[{'kgMid': '/m/09gkdy4', 'name': 'Ariana Grande'}]",True,GftZ601-pXs,"[{'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",85,95.0,0.05379128,9,2018.0,11.0,13.0,2019-01-18
85,Y:AwmrQLhO2pc,Mil Vezes Cantarei,2021330,qjD3r5R9ISo,"[{'kgMid': '/m/0j9m6s7', 'name': 'Gusttavo Lima'}]",True,pyaRy5NAOQ8,"[{'url': 'https://i.ytimg.com/vi/qjD3r5R9ISo/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/qjD3r5R9ISo/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/qjD3r5R9ISo/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/qjD3r5R9ISo/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/qjD3r5R9ISo/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",86,71.0,-0.22402631,6,2018.0,10.0,26.0,2019-01-18
86,Y:EbQ-v8xDXyM,"Cerveja, Sal E Limão",2006730,AGIhEVmNro8,"[{'kgMid': '/g/1yw9kt3mq', 'name': 'Matheus & Kauan'}]",True,t373xOGmxlw,"[{'url': 'https://i.ytimg.com/vi/AGIhEVmNro8/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/AGIhEVmNro8/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/AGIhEVmNro8/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/AGIhEVmNro8/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/AGIhEVmNro8/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",87,,-0.49471036,1,2019.0,1.0,3.0,2019-01-18
87,Y:hIjuhGHXvR4,Raspadinha,1995679,tzbvp-v94Q4,[{'name': 'MC WM'}],True,aU7bSkBKr8w,"[{'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",88,99.0,0.060645632,10,2018.0,11.0,14.0,2019-01-18
88,Y:rk6N9ptf6Bo,10 Anos,1981501,qjR293JgSRo,"[{'kgMid': '/m/0j9m6s7', 'name': 'Gusttavo Lima'}]",True,wgnJYPVL7m8,"[{'url': 'https://i.ytimg.com/vi/qjR293JgSRo/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/qjR293JgSRo/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/qjR293JgSRo/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/qjR293JgSRo/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/qjR293JgSRo/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",89,81.0,-0.15027642,9,2018.0,10.0,26.0,2019-01-18
89,Y:5-RiEGTePPk,"Hey, Pai (Ao Vivo) (feat. Marcela Taís)",1956647,MF5Vj2X4s3Q,"[{'kgMid': '/g/11fkdz_yyw', 'name': 'Isadora Pompeo'}]",True,YL_U6blwqyk,"[{'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",90,96.0,0.024003798,3,2017.0,11.0,3.0,2019-01-18
90,Y:Bs3UYhDFNNU,12 Horas (Ao Vivo),1940930,OzS-mREM40Q,"[{'kgMid': '/g/1q6n2ftx2', 'name': 'Dilsinho'}]",True,mGp2pCqrSxs,"[{'url': 'https://i.ytimg.com/vi/OzS-mREM40Q/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/OzS-mREM40Q/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/OzS-mREM40Q/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/OzS-mREM40Q/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/OzS-mREM40Q/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",91,,,13,2018.0,4.0,5.0,2019-01-18
91,Y:eins4SxDDTk,Não Atende Não (Ao Vivo),1857978,T8U49ae5Ow8,"[{'kgMid': '/m/0124x5pq', 'name': 'Wesley Safadão'}]",True,z6vR9IiklwA,"[{'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",92,83.0,-0.1933069,9,2018.0,9.0,12.0,2019-01-18
92,Y:jZ3N-2je1LU,Tudo Que Sonhamos,1817438,BsOCH5ZHidQ,"[{'kgMid': '/g/11h1yw4p4k', 'name': 'Um44k'}]",True,pHQbg9s4bG0,"[{'url': 'https://i.ytimg.com/vi/BsOCH5ZHidQ/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/BsOCH5ZHidQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/BsOCH5ZHidQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/BsOCH5ZHidQ/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/BsOCH5ZHidQ/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",93,,,2,2018.0,12.0,19.0,2019-01-18
93,Y:OtoDffCrz2k,Cavalinho (feat. Mc Don Juan),1816890,Wz-G5RDJv3k,"[{'kgMid': '/g/11g9l_xksy', 'name': 'MC Don Juan'}, {'name': 'Mc Kevin'}]",True,G3Rj3Pwz4yo,"[{'url': 'https://i.ytimg.com/vi/Wz-G5RDJv3k/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/Wz-G5RDJv3k/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/Wz-G5RDJv3k/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/Wz-G5RDJv3k/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/Wz-G5RDJv3k/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",94,,,11,2018.0,10.0,31.0,2019-01-18
